Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
A05,26LL260318I,,,,SC2,0.47329548,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,9.465909958,,,0.967606068,0.185352847,15949,6,15943,,,,,,,,,4765.88623,,,5.146191003,73.39294685,,,,,,,,,,,,8407.131917,644.7580175,647.6782159,,,,,0.695805848,0.304229677,,,,,,,,,,,,,No,0,0,0,15949,0,3,0,15946,0,0,0,0
B05,26LL260318I,,,,SC2,0.371763468,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,7.435269356,,,0.807982087,0.1306995,16920,5,16915,,,,,,,,,4765.88623,,,9.449907193,71.34932214,,,,,,,,,,,,8644.633008,650.090599,652.4530524,,,,,0.566239476,0.227952302,,,,,,,,,,,,,No,0,0,0,16920,0,7,0,16913,0,0,0,0
C05,26LL260318I,,,,SC2,0.150569975,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,3.011399508,,,0.482339263,0.022810193,16709,2,16707,,,,,,,,,4765.88623,,,23.11510762,71.70907942,,,,,,,,,,,,8378.265137,659.9855048,660.9093518,,,,,0.289486766,0.065345153,,,,,,,,,,,,,No,0,0,0,16709,0,4,0,16705,0,0,0,0
A04,26JJ260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.217138842,0,17357,0,17357,0,0,,,,,2,,3148.271973,,,,57.60917706,SC2,,,,,,,,,,,,840.3327228,840.3327228,,,,,0.099215321,0,,,,,,,,,,,,,No,0,0,0,17357,0,0,0,17357,0,0,0,0
B04,26JJ260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.21931231,0,17185,0,17185,0,,,,,,,,3148.271973,,,,58.05113099,SC2,,,,,,,,,,,,849.2604414,849.2604414,,,,,0.100208387,0,,,,,,,,,,,,,No,0,0,0,17185,0,2,0,17183,0,0,0,0
C04,26JJ260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.232003763,0,16245,0,16245,0,0,,,,,2,,3148.271973,,,,57.10021663,SC2,,,,,,,,,,,,846.5198271,846.5198271,,,,,0.106007084,0,,,,,,,,,,,,,No,0,0,0,16245,0,1,0,16244,0,0,0,0
A04,26JJ260322I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.217138842,0,17357,0,17357,0,0,,,,,2,,2458.194092,,,,27.9784118,SC2,,,,,,,,,,,,779.0998784,779.0998784,,,,,0.099215321,0,,,,,,,,,,,,,No,0,0,0,17357,0,0,0,17357,0,0,0,0
B04,26JJ260322I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.21931231,0,17185,0,17185,0,,,,,,,,2458.194092,,,,27.87370115,SC2,,,,,,,,,,,,781.9936234,781.9936234,,,,,0.100208387,0,,,,,,,,,,,,,No,0,0,0,17185,0,2,0,17183,0,0,0,0
C04,26JJ260322I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.232003763,0,16245,0,16245,0,0,,,,,2,,2458.194092,,,,27.27999876,SC2,,,,,,,,,,,,779.1300809,779.1300809,,,,,0.106007084,0,,,,,,,,,,,,,No,0,0,0,16245,0,1,0,16244,0,0,0,0
A04,26JJ260322I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.217138842,0,17357,0,17357,0,0,,,,,2,,1986.62207,,,,26.90648652,SC2,,,,,,,,,,,,740.0794315,740.0794315,,,,,0.099215321,0,,,,,,,,,,,,,No,0,0,0,17357,0,0,0,17357,0,0,0,0
B04,26JJ260322I,,,,RSV,0.14639917,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,2.927983284,,,0.468976647,0.02217838,17185,2,17183,0,,,,,,,,1986.62207,,,2.622314156,27.30454855,SC2,,,,,,100,,,174.9021699,25.09783014,3029.576782,741.4734146,741.7397053,,,,,0.281467527,0.063535146,,,,,,,,,,,134.2243698,65.77563019,No,0,0,0,17185,0,2,0,17183,0,0,0,0
C04,26JJ260322I,,,,RSV,0.077433072,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.54866147,,,0.369863361,0.003252093,16245,1,16244,0,2,,,8.695674259,0,2,,1986.62207,,,,26.4509615,SC2,1,,,4.34783713,0,50,,,133.6959282,0,4236.125488,741.0852535,741.3003991,,,,,0.19273977,0.020983893,,,5.136895947,0,,,2.568447973,0,,,89.21119934,10.78880066,No,0,0,0,16245,0,1,0,16244,0,0,0,0
A04,26JJ260322I,,,,SC2,0.072472081,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.449441671,,,0.346164286,0.003043743,17357,1,17356,,,,,,,,,4765.88623,,,,75.08702277,,,,,,,,,,,,8767.595703,643.717002,644.1850483,,,,,0.180390731,0.01963952,,,,,,,,,,,,,No,0,0,0,17357,0,0,0,17357,0,0,0,0
B04,26JJ260322I,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.21931231,0,17185,0,17185,,,,,,,,,4765.88623,,,,73.75489777,,,,,,,,,,,,,650.8991125,650.8991125,,,,,0.100208387,0,,,,,,,,,,,,,No,0,0,0,17185,0,2,0,17183,0,0,0,0
C04,26JJ260322I,,,,SC2,0.077433072,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.54866147,,,0.369863361,0.003252093,16245,1,16244,,,,,,,,,4765.88623,,,,69.34986773,,,,,,,,,,,,8889.683594,654.6348059,655.1417341,,,,,0.19273977,0.020983893,,,,,,,,,,,,,No,0,0,0,16245,0,1,0,16244,0,0,0,0
H01,26JJ260317I,,,,FluA,0.078164458,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.563289165,,,0.373357296,0.00328281,16093,1,16092,0,0.999968827,,,3.816370711,0,2,,3148.271973,,,,65.38582161,SC2,0.499984416,,,1.908185356,0,33.33264069,,,95.92064963,0,4943.45166,807.6047221,807.8617187,,,,,0.194560349,0.02118209,,,2.335598246,0,,,1.167799123,0,,,63.0139111,3.651370292,No,0,1,0,16092,0,1,0,16092,0,0,0,0
H02,26JJ260317I,,,,FluA,0.074533321,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.490666389,,,0.356010973,0.00313031,16877,1,16876,0,0.399952561,,,1.414422336,0,2,,3148.271973,,,,64.46184623,SC2,0.199976288,,,0.707211168,0,16.66501994,,,51.89105657,0,3733.221436,810.9475338,811.120685,,,,,0.185521632,0.020198094,,,0.879397651,0,,,0.439698826,0,,,33.31307635,0.016963523,No,0,1,0,16876,0,3,1,16873,0,0,0,0
H03,26JJ260317I,,,,FluA,0.296089351,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,5.921787262,,,0.698216259,0.089337617,16995,4,16991,0,2.666744947,,,6.89446076,0,2,,3148.271973,,,5.261042203,67.73336676,SC2,1.333372522,,,3.44723038,0,57.14357692,,,95.96823343,18.31892042,4770.727905,788.7713576,789.7085642,,,,,0.472961992,0.170020789,,,4.761789322,0.571700767,,,2.380894661,0.285850383,,,76.38313321,37.90402064,No,0,4,0,16991,0,1,1,16993,0,0,0,0
H01,26JJ260317I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.234195262,0,16093,0,16093,0,0,,,,,2,,2458.194092,,,,28.21644792,SC2,,,,,,,,,,,,781.0252029,781.0252029,,,,,0.107008375,0,,,,,,,,,,,,,No,0,1,0,16092,0,1,0,16092,0,0,0,0
H02,26JJ260317I,,,,FluB,0.074533321,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.490666389,,,0.356010973,0.00313031,16877,1,16876,0,0.399952561,,,1.414422336,0,2,,2458.194092,,,,27.73438734,SC2,0.199976288,,,0.707211168,0,16.66501994,,,51.89105657,0,4429.674805,784.3682944,784.584287,,,,,0.185521632,0.020198094,,,0.879397651,0,,,0.439698826,0,,,33.31307635,0.016963523,No,0,1,0,16876,0,3,1,16873,0,0,0,0
H03,26JJ260317I,,,,FluB,0.074015811,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.480316162,,,0.353538752,0.003108576,16995,1,16994,0,0.666627467,,,2.437910024,0,2,,2458.194092,,,,29.02337361,SC2,0.333313739,,,1.218955012,0,24.9988978,,,74.81768365,0,3623.936523,765.8677716,766.0359427,,,,,0.184233412,0.020057853,,,1.506022446,0,,,0.753011223,0,,,48.60757516,1.390220437,No,0,4,0,16991,0,1,1,16993,0,0,0,0
H01,26JJ260317I,,,,RSV,0.078164458,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.563289165,,,0.373357296,0.00328281,16093,1,16092,0,0.999968827,,,3.816370711,0,2,,1986.62207,,,,27.37980221,SC2,0.499984416,,,1.908185356,0,33.33264069,,,95.92064963,0,3240.463623,770.4453972,770.5988813,,,,,0.194560349,0.02118209,,,2.335598246,0,,,1.167799123,0,,,63.0139111,3.651370292,No,0,1,0,16092,0,1,0,16092,0,0,0,0
H02,26JJ260317I,,,,RSV,0.223613217,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,4.47226429,,,0.592736542,0.053067274,16877,3,16874,0,1.19992888,,,3.014116592,0,2,,1986.62207,,,3.844088998,26.93527243,SC2,0.599964425,,,1.507058296,0,37.49861033,,,72.93354037,2.063680302,2886.574707,767.3303649,767.7070748,,,,,0.382850081,0.116199374,,,2.099872483,0.299985218,,,1.049936242,0.149992609,,,55.07641605,19.92080461,No,0,1,0,16876,0,3,1,16873,0,0,0,0
H03,26JJ260317I,,,,RSV,0.074015811,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.480316162,,,0.353538752,0.003108576,16995,1,16994,0,0.666627467,,,2.437910024,0,2,,1986.62207,,,,28.48783065,SC2,0.333313739,,,1.218955012,0,24.9988978,,,74.81768365,0,2740.125977,752.6587028,752.775647,,,,,0.184233412,0.020057853,,,1.506022446,0,,,0.753011223,0,,,48.60757516,1.390220437,No,0,4,0,16991,0,1,1,16993,0,0,0,0
H01,26JJ260317I,,,,SC2,0.156333789,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,3.126675844,,,0.500805676,0.023683319,16093,2,16091,,,,,,,,,4765.88623,,,92.63797209,75.16916927,,,,,,,,,,,,8204.48291,649.6822559,650.6211487,,,,,0.300568938,0.06784647,,,,,,,,,,,,,No,0,1,0,16092,0,1,0,16092,0,0,0,0
H02,26JJ260317I,,,,SC2,0.372710794,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,7.454216003,,,0.810041308,0.131032526,16877,5,16872,,,,,,,,,4765.88623,,,16.32476378,73.93407192,,,,,,,,,,,,8510.181934,653.9154395,656.2429463,,,,,0.567682505,0.228533164,,,,,,,,,,,,,No,0,1,0,16876,0,3,1,16873,0,0,0,0
H03,26JJ260317I,,,,SC2,0.222060487,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.441209793,,,0.588620067,0.05269881,16995,3,16992,,,,,,,,,4765.88623,,,93.40673151,75.39212904,,,,,,,,,,,,8440.227865,629.2426055,630.6214202,,,,,0.380191445,0.115392536,,,,,,,,,,,,,No,0,4,0,16991,0,1,1,16993,0,0,0,0
E04,26HH260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.210257649,0,17925,0,17925,0,0,,,,,2,,3148.271973,,,,52.52720986,SC2,,,,,,,,,,,,875.0923274,875.0923274,,,,,0.09607131,0,,,,,,,,,,,,,No,0,0,1,17924,0,0,0,17925,0,0,0,0
E05,26HH260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.230175778,0,16374,0,16374,0,0,,,,,2,,3148.271973,,,,52.23434146,SC2,,,,,,,,,,,,890.1073436,890.1073436,,,,,0.105171889,0,,,,,,,,,,,,,No,0,0,0,16374,0,1,1,16372,0,0,0,0
E06,26HH260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.221269593,0,17033,0,17033,0,0,,,,,2,,3148.271973,,,,53.33468008,SC2,,,,,,,,,,,,900.3678941,900.3678941,,,,,0.101102665,0,,,,,,,,,,,,,No,0,0,0,17033,0,2,0,17031,0,0,0,0
E04,26HH260322I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.210257649,0,17925,0,17925,0,0,,,,,2,,2458.194092,,,,27.5999432,SC2,,,,,,,,,,,,775.0496156,775.0496156,,,,,0.09607131,0,,,,,,,,,,,,,No,0,0,1,17924,0,0,0,17925,0,0,0,0
E05,26HH260322I,,,,FluB,0.076823011,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.536460161,,,0.366949022,0.003226472,16374,1,16373,0,0.666625917,,,2.437912904,0,2,,2458.194092,,,,26.59861841,SC2,0.333312968,,,1.218956452,0,24.99885443,,,74.81782227,0,3708.4375,786.7596345,786.9380685,,,,,0.191221192,0.020818574,,,1.506021149,0,,,0.753010575,0,,,48.607566,1.390142867,No,0,0,0,16374,0,1,1,16372,0,0,0,0
E06,26HH260322I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.221269593,0,17033,0,17033,0,0,,,,,2,,2458.194092,,,,27.33343835,SC2,,,,,,,,,,,,792.0005069,792.0005069,,,,,0.101102665,0,,,,,,,,,,,,,No,0,0,0,17033,0,2,0,17031,0,0,0,0
E04,26HH260322I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.210257649,0,17925,0,17925,0,0,,,,,2,,1986.62207,,,,26.92924268,SC2,,,,,,,,,,,,742.3466673,742.3466673,,,,,0.09607131,0,,,,,,,,,,,,,No,0,0,1,17924,0,0,0,17925,0,0,0,0
E05,26HH260322I,,,,RSV,0.076823011,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,1.536460161,,,0.366949022,0.003226472,16374,1,16373,0,0.666625917,,,2.437912904,0,2,,1986.62207,,,,25.57970681,SC2,0.333312968,,,1.218956452,0,24.99885443,,,74.81782227,0,3844.84375,754.2728469,754.4615956,,,,,0.191221192,0.020818574,,,1.506021149,0,,,0.753010575,0,,,48.607566,1.390142867,No,0,0,0,16374,0,1,1,16372,0,0,0,0
E06,26HH260322I,,,,RSV,0.147705689,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,2.954113722,,,0.473162532,0.022376297,17033,2,17031,0,4.000117302,,,15.26632688,0,2,,1986.62207,,,6.990680981,24.8309816,SC2,2.000058716,,,7.633163441,0,66.66731906,,,129.2549216,4.079716527,3998.626587,760.0111213,760.3913967,,,,,0.283979565,0.064102136,,,9.342939264,0,,,4.671469632,0,,,96.34850071,36.98613741,No,0,0,0,17033,0,2,0,17031,0,0,0,0
E04,26HH260322I,,,,SC2,0.070175551,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.403511047,,,0.335193723,0.002947294,17925,1,17924,,,,,,,,,4765.88623,,,,72.99457437,,,,,,,,,,,,8784.514648,646.4309622,646.8849697,,,,,0.174674198,0.019017188,,,,,,,,,,,,,No,0,0,1,17924,0,0,0,17925,0,0,0,0
E05,26HH260322I,,,,SC2,0.230483115,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,4.609662056,,,0.610949516,0.054697506,16374,3,16371,,,,,,,,,4765.88623,,,13.60798109,71.17633285,,,,,,,,,,,,8470.956706,658.3659899,659.7973917,,,,,0.394612849,0.119769126,,,,,,,,,,,,,No,0,0,0,16374,0,1,1,16372,0,0,0,0
E06,26HH260322I,,,,SC2,0.073850676,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.477013588,,,0.352749914,0.003101641,17033,1,17032,,,,,,,,,4765.88623,,,,72.84456516,,,,,,,,,,,,8405.078125,659.3809479,659.8356944,,,,,0.183822364,0.020013105,,,,,,,,,,,,,No,0,0,0,17033,0,2,0,17031,0,0,0,0
D04,26HH260316I,,,,FluA,0.070171632,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.403432608,,,0.335175037,0.00294713,17926,1,17925,0,0.117594548,,,0.401660208,0,2,,3148.271973,,,,59.13350252,SC2,0.058797273,,,0.200830104,0,5.553213483,,,18.22281965,0,4268.101563,872.0455601,872.2350087,,,,,0.174664453,0.019016126,,,0.251105703,0,,,0.125552852,0,,,11.50794159,0,No,0,1,0,17925,0,0,1,17925,0,0,0,0
D05,26HH260316I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.231391206,0,16288,0,16288,0,0,,,,,2,,3148.271973,,,,53.14746872,SC2,,,,,,,,,,,,886.1837786,886.1837786,,,,,0.105727211,0,,,,,,,,,,,,,No,0,0,0,16288,0,3,0,16285,0,0,0,0
D06,26HH260316I,,,,FluA,0.154471517,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,3.089430332,,,0.494839251,0.023401216,16287,2,16285,0,0.222113013,,,0.57658157,0,2,,3148.271973,,,6.792069583,56.60635876,SC2,0.111056508,,,0.288290785,0,9.995576895,,,24.35296448,0,4814.894287,890.3323957,890.8143214,,,,,0.296988338,0.067038313,,,0.395547279,0.048678751,,,0.197773639,0.024339376,,,17.020355,2.970798793,No,0,2,0,16285,0,0,0,16287,0,0,0,0
D04,26HH260316I,,,,FluB,0.070171632,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,1.403432608,,,0.335175037,0.00294713,17926,1,17925,0,0.117594548,,,0.401660208,0,2,,2458.194092,,,,27.56165052,SC2,0.058797273,,,0.200830104,0,5.553213483,,,18.22281965,0,2758.477783,782.3538538,782.4640916,,,,,0.174664453,0.019016126,,,0.251105703,0,,,0.125552852,0,,,11.50794159,0,No,0,1,0,17925,0,0,1,17925,0,0,0,0
D05,26HH260316I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.231391206,0,16288,0,16288,0,0,,,,,2,,2458.194092,,,,26.55049965,SC2,,,,,,,,,,,,793.1403365,793.1403365,,,,,0.105727211,0,,,,,,,,,,,,,No,0,0,0,16288,0,3,0,16285,0,0,0,0
D06,26HH260316I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.231405437,0,16287,0,16287,0,0,,,,,2,,2458.194092,,,,27.45426339,SC2,,,,,,,,,,,,795.7855794,795.7855794,,,,,0.1057337,0,,,,,,,,,,,,,No,0,2,0,16285,0,0,0,16287,0,0,0,0
D04,26HH260316I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.210245922,0,17926,0,17926,0,0,,,,,2,,1986.62207,,,,26.53593228,SC2,,,,,,,,,,,,752.874089,752.874089,,,,,0.096065946,0,,,,,,,,,,,,,No,0,1,0,17925,0,0,1,17925,0,0,0,0
D05,26HH260316I,,,,RSV,0.231700167,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,4.634003162,,,0.614176095,0.054986313,16288,3,16285,0,0.749884844,,,1.799806833,0,2,,1986.62207,,,38.75376496,24.49321677,SC2,0.374942417,,,0.899903416,0,27.26968144,,,55.03853942,0,3112.584066,764.2701971,764.7027206,,,,,0.396696746,0.120401531,,,1.270879431,0.228890238,,,0.635439716,0.114445119,,,41.04920505,13.49015784,No,0,0,0,16288,0,3,0,16285,0,0,0,0
D06,26HH260316I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.231405437,0,16287,0,16287,0,0,,,,,2,,1986.62207,,,,24.85359542,SC2,,,,,,,,,,,,765.4280991,765.4280991,,,,,0.1057337,0,,,,,,,,,,,,,No,0,2,0,16285,0,0,0,16287,0,0,0,0
D04,26HH260316I,,,,SC2,1.193450451,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,23.86900902,,,1.858342409,0.710107028,17926,17,17909,,,,,,,,,4765.88623,,,6.154079477,72.87106791,,,,,,,,,,,,8325.813505,652.0092888,659.2866888,,,,,1.506813526,0.926932037,,,,,,,,,,,,,No,0,1,0,17925,0,0,1,17925,0,0,0,0
D05,26HH260316I,,,,SC2,0.617962003,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,12.35923958,,,1.157304645,0.279744685,16288,8,16280,,,,,,,,,4765.88623,,,7.948422615,71.73531861,,,,,,,,,,,,8639.952698,660.4696235,664.3888196,,,,,0.86438179,0.423580259,,,,,,,,,,,,,No,0,0,0,16288,0,3,0,16285,0,0,0,0
D06,26HH260316I,,,,SC2,1.390927196,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,27.81854439,,,2.140656233,0.840940714,16287,18,16269,,,,,,,,,4765.88623,,,5.426063203,73.29875649,,,,,,,,,,,,8343.419352,658.6760694,667.1690625,,,,,1.745009065,1.088424206,,,,,,,,,,,,,No,0,2,0,16285,0,0,0,16287,0,0,0,0
G01,26CC260322I,,,,FluA,0.072513856,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.45027709,,,0.346363872,0.003045498,17347,1,17346,0,0.999971211,,,3.81635394,0,2,,3148.271973,,,,63.58535015,SC2,0.499985616,,,1.90817697,0,33.33269403,,,95.9201768,0,4119.234375,826.2117712,826.4016036,,,,,0.180494741,0.019650841,,,2.335597724,0,,,1.167798862,0,,,63.013852,3.651536062,No,0,1,0,17346,0,3,0,17344,0,0,0,0
G02,26CC260322I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.219223008,0,17192,0,17192,0,0,,,,,2,,3148.271973,,,,61.62884073,SC2,,,,,,,,,,,,826.9856565,826.9856565,,,,,0.100167587,0,,,,,,,,,,,,,No,0,0,0,17192,0,1,6,17185,0,0,0,0
G03,26CC260322I,,,,FluA,0.070533633,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.410672665,,,0.336904317,0.002962333,17834,1,17833,0,0.666629255,,,2.437906437,0,2,,3148.271973,,,,64.42079688,SC2,0.333314626,,,1.218953218,0,24.99894769,,,74.81751648,0,4969.593262,815.9985895,816.2314926,,,,,0.175565556,0.019114224,,,1.506024002,0,,,0.753012001,0,,,48.60758752,1.390307855,No,0,1,0,17833,0,5,4,17825,0,0,0,0
G01,26CC260322I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.217264026,0,17347,0,17347,0,0,,,,,2,,2458.194092,,,,28.02667728,SC2,,,,,,,,,,,,791.4645905,791.4645905,,,,,0.099272519,0,,,,,,,,,,,,,No,0,1,0,17346,0,3,0,17344,0,0,0,0
