Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
F06,POS,,,,SC2,13.4134655,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,268.2693176,,,15.29757881,11.5321703,18384,195,18189,,,,,,,,,4015.607666,,,6.598908817,61.32961272,,,,,,,,,,,,7053.315472,614.8914335,683.1841167,,,,,14.37439537,12.453269,,,,,,,,,,,,,No,3,246,212,17923,7,323,188,17866,0,0,0,0
H04,NTC,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.21959345,0,17163,0,17163,0,,,,,,,,2977.703369,,,,59.14613115,SC2,,,,,,,,,,,,734.1357067,734.1357067,,,,,0.100336835,0,,,,,,,,,,,,,No,0,0,0,17163,0,0,0,17163,0,0,0,0
H05,NTC,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.231946632,0,16249,0,16249,0,,,,,,,,2977.703369,,,,62.98015497,SC2,,,,,,,,,,,,712.0615644,712.0615644,,,,,0.105980985,0,,,,,,,,,,,,,No,0,0,0,16249,0,0,0,16249,0,0,0,0
H06,NTC,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.212139562,0,17766,0,17766,0,,,,,,,,2977.703369,,,,62.41218909,SC2,,,,,,,,,,,,735.5137659,735.5137659,,,,,0.096931145,0,,,,,,,,,,,,,No,0,0,0,17766,0,0,0,17766,0,0,0,0
H04,NTC,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.21959345,0,17163,0,17163,0,,,,,,,,2230.769287,,,,27.30142913,SC2,,,,,,,,,,,,688.419116,688.419116,,,,,0.100336835,0,,,,,,,,,,,,,No,0,0,0,17163,0,0,0,17163,0,0,0,0
H05,NTC,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.231946632,0,16249,0,16249,0,,,,,,,,2230.769287,,,,27.80686909,SC2,,,,,,,,,,,,672.1851914,672.1851914,,,,,0.105980985,0,,,,,,,,,,,,,No,0,0,0,16249,0,0,0,16249,0,0,0,0
H06,NTC,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.212139562,0,17766,0,17766,0,,,,,,,,2230.769287,,,,27.57541372,SC2,,,,,,,,,,,,690.9502674,690.9502674,,,,,0.096931145,0,,,,,,,,,,,,,No,0,0,0,17766,0,0,0,17766,0,0,0,0
H04,NTC,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.21959345,0,17163,0,17163,0,,,,,,,,1981.047974,,,,33.69655487,SC2,,,,,,,,,,,,645.6983799,645.6983799,,,,,0.100336835,0,,,,,,,,,,,,,No,0,0,0,17163,0,0,0,17163,0,0,0,0
H05,NTC,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.231946632,0,16249,0,16249,0,,,,,,,,1981.047974,,,,34.09890926,SC2,,,,,,,,,,,,629.2450559,629.2450559,,,,,0.105980985,0,,,,,,,,,,,,,No,0,0,0,16249,0,0,0,16249,0,0,0,0
H06,NTC,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.212139562,0,17766,0,17766,0,,,,,,,,1981.047974,,,,34.86960444,SC2,,,,,,,,,,,,646.7292894,646.7292894,,,,,0.096931145,0,,,,,,,,,,,,,No,0,0,0,17766,0,0,0,17766,0,0,0,0
H04,NTC,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.21959345,0,17163,0,17163,,,,,,,,,4015.607666,,,,62.76304509,,,,,,,,,,,,,603.9959579,603.9959579,,,,,0.100336835,0,,,,,,,,,,,,,No,0,0,0,17163,0,0,0,17163,0,0,0,0
H05,NTC,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.231946632,0,16249,0,16249,,,,,,,,,4015.607666,,,,62.97131391,,,,,,,,,,,,,579.8312315,579.8312315,,,,,0.105980985,0,,,,,,,,,,,,,No,0,0,0,16249,0,0,0,16249,0,0,0,0
H06,NTC,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.212139562,0,17766,0,17766,,,,,,,,,4015.607666,,,,64.95977049,,,,,,,,,,,,,597.8054008,597.8054008,,,,,0.096931145,0,,,,,,,,,,,,,No,0,0,0,17766,0,0,0,17766,0,0,0,0
G04,NEG,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.236369237,0,15945,0,15945,0,0,,,,,2,,2977.703369,,,,63.59983175,SC2,,,,,,,,,,,,739.5132937,739.5132937,,,,,0.108001657,0,,,,,,,,,,,,,No,0,0,0,15945,0,0,0,15945,0,0,0,0
G05,NEG,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.230937466,0,16320,0,16320,0,,,,,,,,2977.703369,,,,62.22602644,SC2,,,,,,,,,,,,731.9312629,731.9312629,,,,,0.105519898,0,,,,,,,,,,,,,No,0,0,0,16320,0,0,0,16320,0,0,0,0
G06,NEG,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.1994735,0,18894,0,18894,0,,,,,,,,2977.703369,,,,61.26860524,SC2,,,,,,,,,,,,752.5456845,752.5456845,,,,,0.091144003,0,,,,,,,,,,,,,No,0,0,0,18894,0,0,0,18894,0,0,0,0
G04,NEG,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.236369237,0,15945,0,15945,0,0,,,,,2,,2230.769287,,,,28.54440447,SC2,,,,,,,,,,,,676.4335828,676.4335828,,,,,0.108001657,0,,,,,,,,,,,,,No,0,0,0,15945,0,0,0,15945,0,0,0,0
G05,NEG,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.230937466,0,16320,0,16320,0,,,,,,,,2230.769287,,,,28.07045373,SC2,,,,,,,,,,,,673.1012215,673.1012215,,,,,0.105519898,0,,,,,,,,,,,,,No,0,0,0,16320,0,0,0,16320,0,0,0,0
G06,NEG,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.1994735,0,18894,0,18894,0,,,,,,,,2230.769287,,,,28.38369357,SC2,,,,,,,,,,,,682.8160087,682.8160087,,,,,0.091144003,0,,,,,,,,,,,,,No,0,0,0,18894,0,0,0,18894,0,0,0,0
G04,NEG,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.236369237,0,15945,0,15945,0,0,,,,,2,,1981.047974,,,,35.39496041,SC2,,,,,,,,,,,,645.719393,645.719393,,,,,0.108001657,0,,,,,,,,,,,,,No,0,0,0,15945,0,0,0,15945,0,0,0,0
G05,NEG,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.230937466,0,16320,0,16320,0,,,,,,,,1981.047974,,,,33.37795841,SC2,,,,,,,,,,,,642.1935238,642.1935238,,,,,0.105519898,0,,,,,,,,,,,,,No,0,0,0,16320,0,0,0,16320,0,0,0,0
G06,NEG,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.1994735,0,18894,0,18894,0,,,,,,,,1981.047974,,,,34.58618003,SC2,,,,,,,,,,,,654.7517858,654.7517858,,,,,0.091144003,0,,,,,,,,,,,,,No,0,0,0,18894,0,0,0,18894,0,0,0,0
G04,NEG,,,,SC2,0.078890003,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.577800035,,,0.376823276,0.003313281,15945,1,15944,,,,,,,,,4015.607666,,,,64.87507863,,,,,,,,,,,,7302.474121,594.1943564,594.6150701,,,,,0.1963664,0.021378702,,,,,,,,,,,,,No,0,0,0,15945,0,0,0,15945,0,0,0,0
G05,NEG,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.230937466,0,16320,0,16320,,,,,,,,,4015.607666,,,,64.54179621,,,,,,,,,,,,,585.4750686,585.4750686,,,,,0.105519898,0,,,,,,,,,,,,,No,0,0,0,16320,0,0,0,16320,0,0,0,0
G06,NEG,,,,SC2,0,,Manual,Droplets Analyzed Manually,DQ,NegCtrl,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,0,,,0.1994735,0,18894,0,18894,,,,,,,,,4015.607666,,,,63.79714064,,,,,,,,,,,,,594.641898,594.641898,,,,,0.091144003,0,,,,,,,,,,,,,No,0,0,0,18894,0,0,0,18894,0,0,0,0
E04,26HH260407I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.223235667,0,16883,0,16883,0,0,,,,,2,,2977.703369,,,,57.74510003,SC2,,,,,,,,,,,,787.4324929,787.4324929,,,,,0.102000967,0,,,,,,,,,,,,,No,0,0,0,16883,0,2,0,16881,0,0,0,0
E05,26HH260407I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.238146737,0,15826,0,15826,0,0,,,,,2,,2977.703369,,,,58.05987629,SC2,,,,,,,,,,,,787.2086974,787.2086974,,,,,0.108813785,0,,,,,,,,,,,,,No,0,0,0,15826,0,0,0,15826,0,0,0,0
E06,26HH260407I,,,,FluA,0.146535605,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,2.930712223,,,0.469413757,0.022199048,17169,2,17167,0,4.000116825,,,15.26631428,0,2,,2977.703369,,,2.349118584,59.29701558,SC2,2.000058372,,,7.633157139,0,66.66731523,,,129.254866,4.079764498,4719.282593,794.9911303,795.4482672,,,,,0.281729817,0.063594356,,,9.342935069,0,,,4.671467535,0,,,96.34848423,36.98614623,No,0,2,0,17167,0,0,0,17169,0,0,0,0
E04,26HH260407I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.223235667,0,16883,0,16883,0,0,,,,,2,,2230.769287,,,,26.95887917,SC2,,,,,,,,,,,,685.2037673,685.2037673,,,,,0.102000967,0,,,,,,,,,,,,,No,0,0,0,16883,0,2,0,16881,0,0,0,0
E05,26HH260407I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.238146737,0,15826,0,15826,0,0,,,,,2,,2230.769287,,,,27.18267113,SC2,,,,,,,,,,,,688.1779209,688.1779209,,,,,0.108813785,0,,,,,,,,,,,,,No,0,0,0,15826,0,0,0,15826,0,0,0,0
E06,26HH260407I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.219516695,0,17169,0,17169,0,0,,,,,2,,2230.769287,,,,27.51640833,SC2,,,,,,,,,,,,692.411952,692.411952,,,,,0.100301772,0,,,,,,,,,,,,,No,0,2,0,17167,0,0,0,17169,0,0,0,0
E04,26HH260407I,,,,RSV,0.149018079,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,2.980361462,,,0.477367193,0.022575105,16883,2,16881,0,4.000118256,,,15.26634337,0,2,,1981.047974,,,12.85196164,30.53170133,SC2,2.000059199,,,7.633171683,0,66.66732442,,,129.254993,4.079655827,2612.417847,669.8978076,670.1279231,,,,,0.286502928,0.064671673,,,9.342944812,0,,,4.671472406,0,,,96.34852197,36.98612687,No,0,0,0,16883,0,2,0,16881,0,0,0,0
E05,26HH260407I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.238146737,0,15826,0,15826,0,0,,,,,2,,1981.047974,,,,30.40477533,SC2,,,,,,,,,,,,670.5582107,670.5582107,,,,,0.108813785,0,,,,,,,,,,,,,No,0,0,0,15826,0,0,0,15826,0,0,0,0
E06,26HH260407I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.219516695,0,17169,0,17169,0,0,,,,,2,,1981.047974,,,,31.30238436,SC2,,,,,,,,,,,,676.198414,676.198414,,,,,0.100301772,0,,,,,,,,,,,,,No,0,2,0,17167,0,0,0,17169,0,0,0,0
E04,26HH260407I,,,,SC2,0.074506834,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.490136623,,,0.355884463,0.003129198,16883,1,16882,,,,,,,,,4015.607666,,,,59.0342405,,,,,,,,,,,,7265.083008,611.7272884,612.1213745,,,,,0.185455695,0.020190915,,,,,,,,,,,,,No,0,0,0,16883,0,2,0,16881,0,0,0,0
E05,26HH260407I,,,,SC2,0.158971459,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,3.179429054,,,0.509256482,0.024082884,15826,2,15824,,,,,,,,,4015.607666,,,15.38135884,62.41687584,,,,,,,,,,,,7311.247803,606.4469441,607.2942588,,,,,0.305640429,0.06899114,,,,,,,,,,,,,No,0,0,0,15826,0,0,0,15826,0,0,0,0
E06,26HH260407I,,,,SC2,0.073265664,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,1.465313315,,,0.34995532,0.003077072,17169,1,17168,,,,,,,,,4015.607666,,,,59.80813897,,,,,,,,,,,,7827.128906,616.5918261,617.0118003,,,,,0.182366148,0.019854574,,,,,,,,,,,,,No,0,2,0,17167,0,0,0,17169,0,0,0,0
D04,26HH260406I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.22763148,0,16557,0,16557,0,0,,,,,2,,2977.703369,,,,58.13069238,SC2,,,,,,,,,,,,775.6325437,775.6325437,,,,,0.104009397,0,,,,,,,,,,,,,No,0,0,0,16557,0,0,0,16557,0,0,0,0
D05,26HH260406I,,,,FluA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,0,,,0.220673591,0,17079,0,17079,0,0,,,,,2,,2977.703369,,,,60.18349264,SC2,,,,,,,,,,,,770.7761761,770.7761761,,,,,0.100830346,0,,,,,,,,,,,,,No,0,0,0,17079,0,0,0,17079,0,0,0,0
D06,26HH260406I,,,,FluA,0.067368001,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,1.347360015,,,0.321782112,0.002829383,18672,1,18671,0,0.999973238,,,3.816338066,0,2,,2977.703369,,,,59.74989826,SC2,0.499986618,,,1.908169033,0,33.33273859,,,95.91974038,0,4160.501465,787.9266757,788.1072977,,,,,0.167685658,0.018256372,,,2.335596778,0,,,1.167798389,0,,,63.01379129,3.65168588,No,0,1,0,18671,0,0,0,18672,0,0,0,0
D04,26HH260406I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.22763148,0,16557,0,16557,0,0,,,,,2,,2230.769287,,,,27.05688986,SC2,,,,,,,,,,,,692.3258087,692.3258087,,,,,0.104009397,0,,,,,,,,,,,,,No,0,0,0,16557,0,0,0,16557,0,0,0,0
D05,26HH260406I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.220673591,0,17079,0,17079,0,0,,,,,2,,2230.769287,,,,27.21284543,SC2,,,,,,,,,,,,687.2932206,687.2932206,,,,,0.100830346,0,,,,,,,,,,,,,No,0,0,0,17079,0,0,0,17079,0,0,0,0
D06,26HH260406I,,,,FluB,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,0,,,0.201845333,0,18672,0,18672,0,0,,,,,2,,2230.769287,,,,27.43865141,SC2,,,,,,,,,,,,694.531393,694.531393,,,,,0.092227705,0,,,,,,,,,,,,,No,0,1,0,18671,0,0,0,18672,0,0,0,0
D04,26HH260406I,,,,RSV,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,0,,,0.22763148,0,16557,0,16557,0,0,,,,,2,,1981.047974,,,,29.29864772,SC2,,,,,,,,,,,,675.7744772,675.7744772,,,,,0.104009397,0,,,,,,,,,,,,,No,0,0,0,16557,0,0,0,16557,0,0,0,0
